,,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,faithfulness,faithfulness,faithfulness,faithfulness,faithfulness,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,hallucination,hallucination,hallucination,hallucination,hallucination,factual_correctness,factual_correctness,factual_correctness,factual_correctness,factual_correctness,bleu1,bleu1,bleu1,bleu1,bleu1,bleu2,bleu2,bleu2,bleu2,bleu2,bleu3,bleu3,bleu3,bleu3,bleu3,bleu4,bleu4,bleu4,bleu4,bleu4,rouge1,rouge1,rouge1,rouge1,rouge1,rouge2,rouge2,rouge2,rouge2,rouge2,rougeL,rougeL,rougeL,rougeL,rougeL,bert_precision,bert_precision,bert_precision,bert_precision,bert_precision,bert_recall,bert_recall,bert_recall,bert_recall,bert_recall,bert_f1,bert_f1,bert_f1,bert_f1,bert_f1
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-010-031.txt,5,0.7527383367139959,0.25854948707623127,0.47058823529411764,1.0,5,0.9231372549019607,0.11769933479092749,0.7333333333333333,1.0,5,0.5189473684210526,0.23142290416976505,0.3,0.8947368421052632,5,0.6,0.5477225575051661,0.0,1.0,5,0.8430381663876751,0.05699261610677022,0.7548738018287762,0.9060086648490884,5,0.01576809268923219,0.004815312234679393,0.01173708920187793,0.022115384615384613,5,0.0056358221439083865,0.0035570240556979304,1.6227210176712667e-155,0.009227190145450917,5,0.00109949671754178,0.002458549401461306,2.0577120971714115e-204,0.005497483587708901,5,0.0007065670608707733,0.0015799319787692808,6.00888851292037e-232,0.0035328353043538666,5,0.036500795137301166,0.010092042899706772,0.027868852459016394,0.05386620330147698,5,0.007850180670674764,0.005123185019796266,0.0016420361247947454,0.01566579634464752,5,0.027442465376070906,0.005643334691464882,0.02077151335311573,0.03475238922675934,5,0.7468656539916992,0.012520309330123606,0.7292704582214355,0.762279212474823,5,0.8230600595474243,0.007588890636143923,0.8163325190544128,0.8348377346992493,5,0.7830804705619812,0.00907319624156781,0.7707188129425049,0.7912351489067078
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-032-043.txt,5,0.8266666666666668,0.3368791004866155,0.22857142857142856,1.0,5,0.9068181818181819,0.16238473343542048,0.625,1.0,5,0.9644736842105264,0.054964733090014255,0.875,1.0,5,1.0,0.0,1.0,1.0,5,0.6693139668378169,0.2370344720097301,0.33513897366336415,0.9,5,0.013989904129513054,0.003648867279902702,0.009930486593843097,0.016685205784204668,5,0.006150433402441136,0.00413320501387445,1.4958290138657057e-155,0.011353963810006522,5,0.0031393224591979773,0.00330903264132113,1.950050018932455e-204,0.007921149075046019,5,0.0016650622468180535,0.0024841361232984934,5.7691680817505234e-232,0.005557375476544701,5,0.02877581983744662,0.008182856516087949,0.018832391713747648,0.03826086956521739,5,0.00998365581656691,0.0053114613947971,0.0018867924528301887,0.015518913676042677,5,0.027311510443468662,0.008455334018451492,0.01823154056517776,0.03652173913043478,5,0.7254862308502197,0.037055400058270856,0.6651437282562256,0.7646366357803345,5,0.8132797360420227,0.02921601802335221,0.7817330360412598,0.8503245115280151,5,0.7661976099014283,0.023182028700084584,0.7308043241500854,0.7859663963317871
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-044-093.txt,5,0.8905714285714286,0.151474386600238,0.6428571428571429,1.0,5,1.0,0.0,1.0,1.0,5,0.9281481481481482,0.0640751444997292,0.8333333333333334,1.0,5,1.0,0.0,1.0,1.0,5,0.7876519216537133,0.10997663788663425,0.6507398128432437,0.8924141813188683,5,0.012529188344760116,0.00635917605433278,0.007567567567567564,0.02340425531914894,5,0.007354017383084508,0.004407679151222107,0.003976613973084785,0.014977380811286193,5,0.005096067229343741,0.0034913529068150554,0.0025246484983471864,0.01110761556568302,5,0.002352892144788948,0.0035139585039291993,1.3146389711106906e-79,0.007866021761259834,5,0.025380139628368582,0.011076613367079553,0.01815431164901664,0.04490177736202058,5,0.008629215302395656,0.006185801746526599,0.0030303030303030303,0.01874414245548266,5,0.02091786853133446,0.008312120588602897,0.015128593040847202,0.03554724041159963,5,0.7294180154800415,0.04383750489287071,0.6981179714202881,0.8005780577659607,5,0.8068833708763122,0.023108922280697608,0.7835152745246887,0.8346872329711914,5,0.7658409357070923,0.03128657447018168,0.7413599491119385,0.8172768354415894
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-094-111.txt,5,0.49049788031154484,0.4338776596689104,0.08695652173913043,1.0,5,0.953763440860215,0.044490668528123035,0.9,1.0,5,0.8057142857142857,0.2728534031157331,0.42857142857142855,1.0,5,1.0,0.0,1.0,1.0,5,0.7554147924782808,0.2962029481251578,0.22592932766367718,0.9022977367693816,5,0.024247800422629712,0.023144128601120435,0.010291595197255572,0.0653846153846154,5,0.008343122282324474,0.005853058440819629,1.5132600383196593e-155,0.015888683156582,5,0.004043771615748428,0.0040586908515545875,1.9650183679614315e-204,0.009353558037678272,5,0.003044022440003087,0.0032419755835978816,5.802685027113875e-232,0.0076835195661725765,5,0.05048578045273824,0.047688908686906596,0.02052091554853986,0.1349693251533742,5,0.011819507829692927,0.008729438891795189,0.0015810276679841895,0.02469135802469136,5,0.0372656561227409,0.028214916407123394,0.015785319652722965,0.08588957055214726,5,0.7377243161201477,0.0323393277134618,0.6830316781997681,0.759527325630188,5,0.8033592462539673,0.03125100444005511,0.7529454231262207,0.830574095249176,5,0.7691048622131348,0.03135669009719516,0.7162865996360779,0.7924155592918396
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-112-221.txt,5,0.7445161290322581,0.35090488051849056,0.3225806451612903,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.8471177944862156,0.23282654962393165,0.47368421052631576,1.0,5,1.0,0.0,1.0,1.0,5,0.6335510960390798,0.3693863894990867,0.20772071042966336,0.9182425514916535,5,0.009319748620858737,0.002884510023553591,0.006225680933852139,0.012867647058823525,5,0.003465832530560911,0.002581194456458804,1.1769706834633528e-155,0.006829528565403778,5,0.0007213205730691281,0.0016129218349516747,1.664673202056286e-204,0.0036066028653456406,5,3.4449507316269985e-80,7.703144015055603e-80,5.117466853829032e-232,1.7224753658134993e-79,5,0.01964182321957348,0.007904691724774093,0.0113314447592068,0.03125,5,0.0040467011774648785,0.0030396065976465367,0.0,0.007861635220125786,5,0.017134140447671073,0.006613105590764297,0.009915014164305947,0.02631578947368421,5,0.7071139454841614,0.029321449424630146,0.6764674186706543,0.7511590719223022,5,0.7891940355300904,0.015516470699364964,0.769433319568634,0.8116964101791382,5,0.745720112323761,0.02063443855841424,0.7199617028236389,0.7701684832572937
pdf-Meta-Llama-3.1-8B-Instruct_results,9783839444856-222-227.txt,5,0.6879829390467689,0.20280117017935584,0.5384615384615384,1.0,5,0.7764705882352941,0.43703942637662846,0.0,1.0,5,0.7201734539969834,0.20890244945357814,0.4117647058823529,1.0,5,1.0,0.0,1.0,1.0,5,0.7386987810651726,0.2535389137141525,0.28763052693710667,0.8851952807606726,5,0.022101523968459637,0.013281300909903789,0.01237113402061856,0.045364891518737675,5,0.010823843965849551,0.006154347978534145,0.005537792390745864,0.021172380098583864,5,0.006172815556415215,0.005297116899719255,9.66553426359663e-104,0.014466779079662793,5,0.0035446917805275644,0.004149498401426518,1.1100449127169899e-155,0.010138931175212952,5,0.04164347266825983,0.014585614972030373,0.024597918637653735,0.06443914081145585,5,0.011337557928949443,0.0032857071146138823,0.007582938388625592,0.014746543778801843,5,0.03311092040939341,0.00936030707494503,0.024597918637653735,0.04773269689737469,5,0.7616312146186829,0.025400967510003605,0.7205778360366821,0.783942699432373,5,0.8185428142547607,0.014494171375412979,0.802430272102356,0.8379907608032227,5,0.788966429233551,0.019016608671290153,0.7593045234680176,0.8047043681144714
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-009-015.txt,5,0.8767507002801121,0.17644835572015263,0.6190476190476191,1.0,5,0.888888888888889,0.24845199749997668,0.4444444444444444,1.0,5,0.8892857142857142,0.18574862319922636,0.5714285714285714,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.6290945870325677,0.2602190017973698,0.3415776481032604,0.8952574122446733,5,0.016327549347673758,0.004881392040547308,0.008517887563884155,0.021904761904761906,5,0.007021218516387229,0.004797482971500844,0.0026947404748268824,0.013708905386115593,5,0.003423656719091826,0.0048131358144455775,6.008483133375364e-104,0.01010096142025764,5,0.002234657245515593,0.003246219675340575,7.743382068578577e-156,0.007119462604997592,5,0.03555984161038778,0.009648256676065413,0.01995395241749808,0.044673539518900345,5,0.009066653894585986,0.006883137987475796,0.001635322976287817,0.018932874354561105,5,0.027984096517046482,0.007013636574599498,0.018419033000767457,0.0352,5,0.7547465324401855,0.022771691734743065,0.7303110361099243,0.7857153415679932,5,0.822615134716034,0.02084107840412221,0.7962744235992432,0.8452095985412598,5,0.787137770652771,0.019958618325752218,0.7618675827980042,0.8041864633560181
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-017-032.txt,5,0.6842432167374959,0.3186977962129202,0.35714285714285715,1.0,5,0.6923809523809524,0.37200199936068173,0.1,1.0,5,0.8400000000000001,0.21621748310439654,0.5,1.0,5,1.0,0.0,1.0,1.0,5,0.6945048590316157,0.16558080404923173,0.47410785317487464,0.8817574473971188,5,0.012371129247859748,0.003299642605714044,0.007712082262210796,0.016281062553556123,5,0.007450629859953091,0.0030412969245694277,0.004538380559973466,0.012393342154178172,5,0.005336169564627844,0.0029453885789723854,0.0028776654374122273,0.01019762806706913,5,0.0030024121104985516,0.0032940946815889186,1.4516657776799713e-79,0.007934900852756945,5,0.024930716567028065,0.0063317549600899895,0.01941747572815534,0.03568657874321179,5,0.00988480098569095,0.006563280506855529,0.0035906642728904844,0.0202020202020202,5,0.02293751692810582,0.006824840987179028,0.01779935275080906,0.03413498836307215,5,0.7173692226409912,0.03996846118237273,0.6652679443359375,0.7567601203918457,5,0.7998571515083313,0.02536177396379952,0.7750791907310486,0.8388881683349609,5,0.7558498740196228,0.027077627157993733,0.7239197492599487,0.795710563659668
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-033-058.txt,5,0.7780861181681975,0.18251336805469692,0.5294117647058824,1.0,5,1.0,0.0,1.0,1.0,5,0.8088572865043453,0.10193244144562265,0.7,0.9523809523809523,5,0.8,0.4472135954999579,0.0,1.0,5,0.8522209527687803,0.056722710530756205,0.7897592056753208,0.9268941427229486,5,0.016214816968506903,0.005655511832324949,0.008806262230919763,0.021956087824351295,5,0.00735425769851428,0.0033456366496077694,0.004153344293059399,0.011506892501084985,5,0.0035111588208955003,0.0037430784692563837,8.653534976151448e-104,0.007788572648385925,5,0.0017262520516256236,0.0023683871347351636,1.020827676750081e-155,0.004524716698280731,5,0.032161744396530134,0.010469965658412956,0.0213903743315508,0.04409171075837742,5,0.00871536020711636,0.003990222702803737,0.005154639175257732,0.01340033500837521,5,0.027980277587405906,0.007986145924852358,0.0196078431372549,0.037037037037037035,5,0.7471477270126343,0.02612771778993292,0.7077023983001709,0.7752270102500916,5,0.8063247561454773,0.024998780047059556,0.7694659233093262,0.833217978477478,5,0.7754531741142273,0.02278227616212908,0.7522568702697754,0.7996258735656738
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-059-086.txt,5,0.7971095571095571,0.3018896228691633,0.2727272727272727,1.0,5,0.7383333333333333,0.36891357012479525,0.125,1.0,5,0.78609477124183,0.11602590718834396,0.6,0.9166666666666666,5,0.8,0.4472135954999579,0.0,1.0,5,0.773376382007223,0.19514157886937203,0.431430260636147,0.9014063625338654,5,0.009042384022671452,0.004399754131230814,0.0035492457852706297,0.014084507042253521,5,0.002074318602967167,0.001983689245397385,1.127135168276355e-155,0.004094645313524234,5,0.0003784659369387072,0.000846275562163098,1.6178111444701403e-204,0.0018923296846935361,5,2.1134155231368456e-80,4.725740774437266e-80,5.007952673434426e-232,1.0567077615684228e-79,5,0.020706836559873605,0.011564256892189016,0.006415396952686448,0.03734827264239028,5,0.0035075507257146255,0.0022935487216547918,0.0,0.005612722170252572,5,0.017329524046713257,0.009976822132529563,0.006415396952686448,0.031746031746031744,5,0.7164426922798157,0.04236285978844753,0.6419760584831238,0.7429035305976868,5,0.8051250576972961,0.006106461684395265,0.7960963249206543,0.8113375902175903,5,0.7576424837112427,0.02470892291892451,0.714129626750946,0.7755464911460876
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-087-128.txt,5,0.47638262322472846,0.29463784349554134,0.03571428571428571,0.7777777777777778,5,0.9333333333333333,0.149071198499986,0.6666666666666666,1.0,5,0.8457234432234433,0.11069153920010208,0.6923076923076923,1.0,5,1.0,0.0,1.0,1.0,5,0.7348024614843645,0.2175982159633896,0.3543302807421883,0.9060086652277912,5,0.01787752220692404,0.02134523490477922,0.007346938775510205,0.05603448275862069,5,0.006070839359036776,0.009159370956732655,1.2785726967772323e-155,0.022026053592760896,5,8.011101067788193e-104,9.815437226674652e-104,1.7581763892802196e-204,2.40415176087584e-103,5,8.277535976139783e-156,9.121612914776205e-156,5.333777914199117e-232,2.2138111043025857e-155,5,0.03428236596349123,0.0367430417165161,0.017229002153625272,0.09999999999999999,5,0.004984169029428596,0.00507360795881573,0.0,0.013422818791946308,5,0.025607967194680902,0.019263170407103795,0.015557476231633534,0.06,5,0.704439640045166,0.016931943306350127,0.6897059679031372,0.728897213935852,5,0.7842881917953491,0.02610979038989474,0.7403957843780518,0.803120493888855,5,0.7420119643211365,0.01620614026948682,0.7141525745391846,0.7541124820709229
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-129-180.txt,5,0.6910168718650251,0.30374981164064274,0.3333333333333333,1.0,5,0.9714285714285715,0.06388765649999398,0.8571428571428571,1.0,5,0.8550000000000001,0.15652475842498526,0.625,1.0,5,1.0,0.0,1.0,1.0,5,0.8372647454373034,0.08527462993978836,0.6974319085876853,0.9101434193090441,5,0.015121451142070221,0.004170596508066511,0.00956022944550669,0.018595041322314054,5,0.007768632231511539,0.005980616914865177,1.4584997984411687e-155,0.01660604226673786,5,0.004202317176776455,0.006790236643068127,1.917793617026406e-204,0.015603990283587112,5,0.003374544779242962,0.0058772118339319515,5.696726932326467e-232,0.013572500198790968,5,0.03169111551642774,0.009724301134373848,0.01856540084388186,0.041121495327102804,5,0.012724432268490177,0.012349062278528377,0.0016906170752324597,0.033707865168539325,5,0.026193706075546903,0.007036186285844945,0.016877637130801686,0.033644859813084106,5,0.7538439750671386,0.03216404936742602,0.7050690650939941,0.7897204160690308,5,0.8297189593315124,0.032076742845005085,0.781963586807251,0.866316556930542,5,0.7897610783576965,0.028831279788919813,0.7415282130241394,0.8189837336540222
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-181-234.txt,5,0.746078431372549,0.24300948374245304,0.4583333333333333,1.0,5,1.0,0.0,1.0,1.0,5,0.7297341923967311,0.2264706038743661,0.47368421052631576,1.0,5,1.0,0.0,1.0,1.0,5,0.7363339881956856,0.2751923147571238,0.24751594522076328,0.9080545064407358,5,0.009113749145354446,0.00485335710437945,0.004761904761904763,0.014941302027748139,5,0.0034462762043290336,0.0035658673455813638,1.0293488136883078e-155,0.007990727004928883,5,0.00045845494591099706,0.0010251364236779786,1.5237543465654044e-204,0.0022922747295549854,5,2.4438138609816028e-80,5.464533917511085e-80,4.785788479052931e-232,1.2219069304908014e-79,5,0.020693140843054052,0.009889950078394341,0.010230179028132991,0.033179723502304144,5,0.004830563757612205,0.004631372057071106,0.0,0.0110803324099723,5,0.015882653754276985,0.007087858606000252,0.008525149190110827,0.02396313364055299,5,0.7224373340606689,0.04199442289309972,0.6686282753944397,0.7797853350639343,5,0.8003999590873718,0.022977964926674473,0.7805880308151245,0.8311312198638916,5,0.759241247177124,0.03289507489399097,0.7202833890914917,0.804639995098114
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-235-264.txt,5,0.8857142857142858,0.15495637964226172,0.625,1.0,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.6906553216898045,0.06492634800357171,0.6363636363636364,0.7931034482758621,5,0.6,0.5477225575051661,0.0,1.0,5,0.8635318636838321,0.06995155633627796,0.7388662205536078,0.9014063628282948,5,0.01938659799797522,0.007837645587852644,0.009109311740890691,0.027051397655545543,5,0.0089337070390234,0.00736330447621409,0.0030379750729659064,0.019764460558363655,5,0.0035478692775209155,0.007933276879819833,6.503231862730716e-104,0.017739346387604576,5,0.0030431552702895374,0.006804702050454151,8.221750979963723e-156,0.015215776351447687,5,0.04363296525660591,0.017413349410114905,0.01890359168241966,0.0670611439842209,5,0.011902604461903294,0.010569669997050953,0.003686635944700461,0.026500389711613403,5,0.03884842917482205,0.015596733453087099,0.017013232514177697,0.0591715976331361,5,0.7698740839958191,0.04125351538925719,0.7249550223350525,0.8158101439476013,5,0.8308851003646851,0.025301430430585845,0.7908298969268799,0.8588305115699768,5,0.7989826202392578,0.03175192625448548,0.7585946321487427,0.8367677330970764
pdf-Meta-Llama-3.1-8B-Instruct_results,9783847412304-265-314.txt,5,0.9416666666666667,0.1304372986874877,0.7083333333333334,1.0,5,0.9555555555555555,0.09938079899999067,0.7777777777777778,1.0,5,0.9333333333333332,0.09592387027684449,0.7916666666666666,1.0,5,1.0,0.0,1.0,1.0,5,0.7290875590690141,0.13372891850643467,0.5258624828831393,0.8300683969503003,5,0.014094021975449003,0.006159259568211863,0.008505467800729041,0.02372583479789104,5,0.005133907965246251,0.0035037376413748125,1.4145549477119464e-155,0.009136093054399635,5,0.002952070505849147,0.0027249326744888634,1.8794585188956448e-204,0.00556118046719658,5,0.0018873343954290789,0.0017291760812792605,5.610248867542135e-232,0.0033732164368896543,5,0.03320432960185492,0.014925065619118464,0.017957351290684622,0.055384615384615386,5,0.007248803785848033,0.004938767674025415,0.0032467532467532465,0.015408320493066256,5,0.02435658032514194,0.0077852574443493345,0.017828200972447326,0.03692307692307692,5,0.7675611495971679,0.02389511891018812,0.7381025552749634,0.8029969930648804,5,0.8096254825592041,0.016783000798732208,0.7901959419250488,0.8359078168869019,5,0.7879576325416565,0.019178829813019212,0.768887460231781,0.8191219568252563
pdf-Meta-Llama-3.1-8B-Instruct_results,9783866496811-014-017.txt,5,0.9101754385964913,0.13888710371275018,0.6842105263157895,1.0,5,0.9610859728506786,0.036283837460143804,0.9230769230769231,1.0,5,0.6559640522875817,0.24953908181567688,0.2222222222222222,0.8333333333333334,5,1.0,0.0,1.0,1.0,5,0.5315341507992593,0.2544214389468339,0.20758581852443775,0.8851952807606727,5,0.013881063743935409,0.001738395010680821,0.011304347826086959,0.015414258188824657,5,0.00716189895721363,0.002805343599854487,0.004435859065646916,0.011212798865587745,5,0.0044223922525165795,0.0036556582221238597,8.348894447022346e-104,0.00984992318511845,5,0.0022742676377975205,0.0034483940432411286,9.934844763252712e-156,0.007780124423134787,5,0.027878362654017542,0.004124538276495221,0.021505376344086027,0.03180212014134276,5,0.008146617271627233,0.0053281731456544445,0.003076923076923077,0.016080402010050253,5,0.02416517702326338,0.004476220490522331,0.016897081413210446,0.028059236165237724,5,0.7514962315559387,0.019948926412896487,0.7304560542106628,0.7741261720657349,5,0.8041184186935425,0.010495985137791663,0.7861685752868652,0.8117019534111023,5,0.7767981290817261,0.012447063540935718,0.7652777433395386,0.7918320298194885
